rho1,rho3,k_mcp,k_pip,k_dip,Tmax_N,status,grip_close_N,final_slip_mm
0.5693452734909306,3.6649317512621313,0.09394197012600354,0.165,0.6047137389582516,47.74285714285714,slip,26.104949770485764,8.008461520835844
0.5693452734909306,4.781818181818182,0.09394197012600354,0.165,0.7890000000000001,57.042857142857144,slip,35.9982296810728,8.01046244755588
0.7428530093564767,0.4363636363636363,0.12257074654381866,0.165,0.072,20.271428571428572,slip,7.207145015210537,8.016599633962008
0.7428530093564767,0.5693452734909306,0.12257074654381866,0.165,0.09394197012600354,21.9,slip,8.532024566540267,8.002778990351834
0.7428530093564767,0.7428530093564767,0.12257074654381866,0.165,0.12257074654381866,24.0,slip,9.634568513727778,8.01511761543533
0.7428530093564767,0.9692371557358053,0.12257074654381866,0.165,0.15992413069640787,25.328571428571426,slip,0.0,8.009215539028125
0.7428530093564767,1.26461177679369,0.12257074654381866,0.165,0.20866094317095885,28.478571428571428,slip,0.7366116724006648,8.009782698409635
0.7428530093564767,1.6500016910631263,0.12257074654381866,0.165,0.2722502790254159,32.14285714285714,slip,2.570262059950588,8.002402510276202
0.7428530093564767,2.1528390218014946,0.12257074654381866,0.165,0.3552184385972466,36.385714285714286,slip,12.997926218729429,8.01715900552104
0.7428530093564767,2.808915820446815,0.12257074654381866,0.165,0.4634711103737245,41.67857142857143,slip,23.239154830348564,8.020356289500457
0.7428530093564767,3.6649317512621313,0.12257074654381866,0.165,0.6047137389582516,47.91428571428572,slip,12.364121312776804,8.00910610783569
0.7428530093564767,4.781818181818182,0.12257074654381866,0.165,0.7890000000000001,57.49285714285714,slip,36.86111463777228,8.002998705385112
0.9692371557358053,0.4363636363636363,0.15992413069640787,0.165,0.072,19.8,slip,6.482171572898205,8.004867698148038
0.9692371557358053,0.5693452734909306,0.15992413069640787,0.165,0.09394197012600354,21.985714285714288,slip,8.035998879967217,8.02180654362255
0.9692371557358053,0.7428530093564767,0.15992413069640787,0.165,0.12257074654381866,23.74285714285714,slip,10.138508089759384,8.001022746142318
0.9692371557358053,0.9692371557358053,0.15992413069640787,0.165,0.15992413069640787,26.057142857142857,slip,0.0,8.019119072636816
0.9692371557358053,1.26461177679369,0.15992413069640787,0.165,0.20866094317095885,28.67142857142857,slip,0.45036343070496376,8.013407228265532
0.9692371557358053,1.6500016910631263,0.15992413069640787,0.165,0.2722502790254159,32.52857142857143,slip,5.823760808750185,8.006022679410933
0.9692371557358053,2.1528390218014946,0.15992413069640787,0.165,0.3552184385972466,36.6,slip,10.068328023510226,8.018890794997246
0.9692371557358053,2.808915820446815,0.15992413069640787,0.165,0.4634711103737245,42.042857142857144,slip,18.19500994875997,8.00719276431072
0.9692371557358053,3.6649317512621313,0.15992413069640787,0.165,0.6047137389582516,49.2,slip,25.59770435092946,8.01651446181487
0.9692371557358053,4.781818181818182,0.15992413069640787,0.165,0.7890000000000001,57.25714285714286,slip,38.80661910084248,8.021777579648354
1.26461177679369,0.4363636363636363,0.20866094317095885,0.165,0.072,20.935714285714287,slip,7.759413155895402,8.024643390221616
1.26461177679369,0.5693452734909306,0.20866094317095885,0.165,0.09394197012600354,22.37142857142857,slip,7.88146813983081,8.011637168070692
1.26461177679369,0.7428530093564767,0.20866094317095885,0.165,0.12257074654381866,24.085714285714285,slip,10.270738902038108,8.01077065662215
1.26461177679369,0.9692371557358053,0.20866094317095885,0.165,0.15992413069640787,25.757142857142856,slip,1.4662308661831776,8.005094592862093
1.26461177679369,1.26461177679369,0.20866094317095885,0.165,0.20866094317095885,28.84285714285714,slip,0.0,8.007424676980724
1.26461177679369,1.6500016910631263,0.20866094317095885,0.165,0.2722502790254159,32.52857142857143,slip,2.1646941484743007,8.010752347378997
1.26461177679369,2.1528390218014946,0.20866094317095885,0.165,0.3552184385972466,36.878571428571426,slip,9.556556887257575,8.015753515547685
1.26461177679369,2.808915820446815,0.20866094317095885,0.165,0.4634711103737245,42.19285714285714,slip,17.594616884598345,8.010678405670092
1.26461177679369,3.6649317512621313,0.20866094317095885,0.165,0.6047137389582516,49.542857142857144,slip,24.216347402956348,8.008868403983696
1.26461177679369,4.781818181818182,0.20866094317095885,0.165,0.7890000000000001,57.6,slip,17.63640992372921,8.009378155614133
1.6500016910631263,0.4363636363636363,0.2722502790254159,0.165,0.072,20.892857142857142,slip,3.111768278480689,8.000360455610576
1.6500016910631263,0.5693452734909306,0.2722502790254159,0.165,0.09394197012600354,22.757142857142856,slip,10.26714080838615,8.025252231248434
1.6500016910631263,0.7428530093564767,0.2722502790254159,0.165,0.12257074654381866,24.235714285714284,slip,12.313039060116694,8.01331021596915
1.6500016910631263,0.9692371557358053,0.2722502790254159,0.165,0.15992413069640787,26.764285714285716,slip,0.9538795592742523,8.012525140547996
1.6500016910631263,1.26461177679369,0.2722502790254159,0.165,0.20866094317095885,29.1,slip,0.0,8.005752777042279
1.6500016910631263,1.6500016910631263,0.2722502790254159,0.165,0.2722502790254159,32.80714285714286,slip,2.5954440209245426,8.011504723737673
1.6500016910631263,2.1528390218014946,0.2722502790254159,0.165,0.3552184385972466,37.17857142857143,slip,8.996238223942918,8.01640585986656
1.6500016910631263,2.808915820446815,0.2722502790254159,0.165,0.4634711103737245,42.55714285714286,slip,15.58267003437191,8.00681667399733
1.6500016910631263,3.6649317512621313,0.2722502790254159,0.165,0.6047137389582516,50.035714285714285,slip,23.06387873671151,8.0128529886994
1.6500016910631263,4.781818181818182,0.2722502790254159,0.165,0.7890000000000001,58.07142857142857,slip,33.61827530715644,8.009902151949175
2.1528390218014946,0.4363636363636363,0.3552184385972466,0.165,0.072,21.321428571428573,slip,2.9102687511844842,8.022988936960463
2.1528390218014946,0.5693452734909306,0.3552184385972466,0.165,0.09394197012600354,22.392857142857146,slip,11.091796146546288,8.004099899790889
2.1528390218014946,0.7428530093564767,0.3552184385972466,0.165,0.12257074654381866,24.557142857142857,slip,13.551190639506636,8.008527662078054
2.1528390218014946,0.9692371557358053,0.3552184385972466,0.165,0.15992413069640787,26.721428571428568,slip,1.7331196646029257,8.000109495634538
2.1528390218014946,1.26461177679369,0.3552184385972466,0.165,0.20866094317095885,29.700000000000003,slip,0.0,8.00906689268464
2.1528390218014946,1.6500016910631263,0.3552184385972466,0.165,0.2722502790254159,33.06428571428571,slip,2.6313064996654534,8.006222815721452
2.1528390218014946,2.1528390218014946,0.3552184385972466,0.165,0.3552184385972466,37.542857142857144,slip,8.238422155026038,8.011486553087158
2.1528390218014946,2.808915820446815,0.3552184385972466,0.165,0.4634711103737245,43.199999999999996,slip,16.35128833144034,8.018903916947155
2.1528390218014946,3.6649317512621313,0.3552184385972466,0.165,0.6047137389582516,50.50714285714285,slip,23.55776949476898,8.009937454680063
2.1528390218014946,4.781818181818182,0.3552184385972466,0.165,0.7890000000000001,58.56428571428571,slip,35.35597052745162,8.001038079208069
2.808915820446815,0.4363636363636363,0.4634711103737245,0.165,0.072,21.428571428571427,slip,12.1349680653887,8.002985074177314
2.808915820446815,0.5693452734909306,0.4634711103737245,0.165,0.09394197012600354,23.057142857142857,slip,9.165132510665657,8.010589579882598
2.808915820446815,0.7428530093564767,0.4634711103737245,0.165,0.12257074654381866,25.09285714285714,slip,16.057238921900243,8.001479795205622
2.808915820446815,0.9692371557358053,0.4634711103737245,0.165,0.15992413069640787,27.47142857142857,slip,4.784802654268715,8.002842331072484
2.808915820446815,1.26461177679369,0.4634711103737245,0.165,0.20866094317095885,29.25,slip,0.0,8.013664782107094
2.808915820446815,1.6500016910631263,0.4634711103737245,0.165,0.2722502790254159,33.55714285714286,slip,2.363508670569553,8.009557844739934
2.808915820446815,2.1528390218014946,0.4634711103737245,0.165,0.3552184385972466,37.95,slip,8.078865797589357,8.0033781807357
2.808915820446815,2.808915820446815,0.4634711103737245,0.165,0.4634711103737245,43.52142857142857,slip,14.438446418184402,8.011759451653964
2.808915820446815,3.6649317512621313,0.4634711103737245,0.165,0.6047137389582516,51.02142857142857,slip,23.515107429853003,8.008636569449608
2.808915820446815,4.781818181818182,0.4634711103737245,0.165,0.7890000000000001,59.142857142857146,slip,34.90355559667126,8.017980089966036
3.6649317512621313,0.4363636363636363,0.6047137389582516,0.165,0.072,21.878571428571426,slip,7.875393990571289,8.000772813228751
3.6649317512621313,0.5693452734909306,0.6047137389582516,0.165,0.09394197012600354,23.614285714285714,slip,10.988547730236508,8.002887378010897
3.6649317512621313,0.7428530093564767,0.6047137389582516,0.165,0.12257074654381866,26.014285714285716,slip,16.229127894223478,8.003166509448882
3.6649317512621313,0.9692371557358053,0.6047137389582516,0.165,0.15992413069640787,27.92142857142857,slip,15.698048740986158,8.018135689964803
3.6649317512621313,1.26461177679369,0.6047137389582516,0.165,0.20866094317095885,29.55,slip,0.0,8.01194944404402
3.6649317512621313,1.6500016910631263,0.6047137389582516,0.165,0.2722502790254159,33.75,slip,1.251999041034417,8.000310805299348
3.6649317512621313,2.1528390218014946,0.6047137389582516,0.165,0.3552184385972466,38.50714285714286,slip,7.734329707035595,8.000479075671851
3.6649317512621313,2.808915820446815,0.6047137389582516,0.165,0.4634711103737245,44.25,slip,13.075844941849,8.003039574863584
3.6649317512621313,3.6649317512621313,0.6047137389582516,0.165,0.6047137389582516,50.871428571428574,slip,22.75946976369696,8.001339519105585
3.6649317512621313,4.781818181818182,0.6047137389582516,0.165,0.7890000000000001,59.72142857142857,slip,31.990487313586282,8.003236624627096
4.781818181818182,0.4363636363636363,0.7890000000000001,0.165,0.072,18.192857142857143,slip,12.072380043555777,8.007617044163934
4.781818181818182,0.5693452734909306,0.7890000000000001,0.165,0.09394197012600354,24.12857142857143,slip,12.405473979612603,8.010185140608538
4.781818181818182,0.7428530093564767,0.7890000000000001,0.165,0.12257074654381866,25.842857142857145,slip,17.30535156028996,8.019110689761296
4.781818181818182,0.9692371557358053,0.7890000000000001,0.165,0.15992413069640787,28.135714285714286,slip,0.711086804390497,8.01842498786827
4.781818181818182,1.26461177679369,0.7890000000000001,0.165,0.20866094317095885,30.407142857142855,slip,0.26969182424790816,8.004233612568479
4.781818181818182,1.6500016910631263,0.7890000000000001,0.165,0.2722502790254159,34.07142857142857,slip,0.0,8.007852465291153
4.781818181818182,2.1528390218014946,0.7890000000000001,0.165,0.3552184385972466,38.82857142857143,slip,4.17134649643034,8.006235337356937
4.781818181818182,2.808915820446815,0.7890000000000001,0.165,0.4634711103737245,44.614285714285714,slip,11.094501558827577,8.014568393617274
4.781818181818182,3.6649317512621313,0.7890000000000001,0.165,0.6047137389582516,53.22857142857143,slip,19.496607074703917,8.001196475602189
4.781818181818182,4.781818181818182,0.7890000000000001,0.165,0.7890000000000001,60.385714285714286,slip,31.270572104336978,8.008983773562887
